"ordinal","id","title","date","concepts","paperRoutes"
"378","c0eb6790-410b-5c96-9263-4b503d09950d","不死不休","2026-01-08","能力与学习;责任与后果;成本与总账;爱与回应;照料与家庭;心理与主体","02;03;04;05;08;10;12;13;14;16;17;18"
"379","aa87a568-4af9-51a1-9617-e84dd8f6db8e","独立寒秋","2026-01-08","能力与学习;选择与自由;责任与后果;成本与总账;照料与家庭;劳动与组织;财富与市场;权力与异议;心理与主体;性别与身体","02;03;04;05;06;07;08;10;12;13;14;16;17;18"
"380","4d57ea2a-38da-5c69-8801-ec391fe624d2","嫉妒者","2026-01-07","事实与证据;定义与达意;能力与学习;劳动与组织;权力与异议;心理与主体","03;06;07;08;09;10;12;13;14;17;18"
"381","849810ee-e603-5650-96ee-62f0f7bbe29e","此间乐","2026-01-07","能力与学习;责任与后果;爱与回应;照料与家庭;心理与主体","02;03;04;05;08;10;12;13;14;16;17;18"
"382","97c7e042-f764-550b-b0e1-299d4d3d72e9","不老不死","2026-01-06","选择与自由;心理与主体;性别与身体","02;05;07;08;14;16;17;18"
"383","6694a1d8-ddfb-52f1-9819-9c5316b1f346","眼线拳","2026-01-06","能力与学习;选择与自由;成本与总账;边界与许可;照料与家庭;劳动与组织;权力与异议;生态与自然;心理与主体","02;03;04;05;06;07;08;10;12;13;14;16;17;18;25;32"
"384","3c10539d-78fc-56f5-b15c-4226b9f10865","无过之人","2026-01-06","事实与证据;能力与学习;责任与后果;成本与总账;爱与回应;边界与许可","02;03;04;05;08;09;10;12;13;14;16;17;18"
"385","fc9bfc64-1e42-5634-a0e3-d45beedec107","专业第一","2026-01-05","能力与学习;选择与自由;责任与后果;信用与信任;净输出与不掠夺;照料与家庭;心理与主体","02;03;04;05;06;07;08;10;12;13;14;16;17;18"
"386","c6aeae2a-3323-59aa-bedb-0e6c04e37af2","克贪","2026-01-05","成本与总账;信用与信任;照料与家庭;劳动与组织;财富与市场;心理与主体","03;04;05;06;08;10;12;13;14;16;17;18"
"387","2a8a5cb0-a57f-5a14-a798-59377e5f6e1b","无噍类矣","2026-01-04","能力与学习;选择与自由;成本与总账;财富与市场;法律与秩序;权力与异议;技术与工程;文明与历史;生态与自然","02;03;07;08;10;11;12;13;15;16;17;18;25;31;32;33"
"388","2968d649-66d2-5fce-82df-6967bce2d8e9","紫琼贡","2026-01-03","责任与后果;信用与信任;爱与回应;照料与家庭;劳动与组织;财富与市场;心理与主体","02;03;04;05;06;08;10;12;13;14;16;17;18"
"389","26c7ad17-39ab-5728-afa9-a4181110a374","肉食者鄙","2026-01-02","定义与达意;能力与学习;选择与自由;成本与总账;照料与家庭;法律与秩序;权力与异议;性别与身体","02;03;04;05;07;08;09;10;12;13;14;16;17;18"
"390","1bef9be8-af57-507f-9710-1842994d2a9a","一时悲苦","2026-01-01","能力与学习;成本与总账;信用与信任;爱与回应;边界与许可;劳动与组织;心理与主体","03;04;05;06;08;10;12;13;14;16;17;18"
"391","4ee42a80-d149-5f0f-b643-a19b3cc74049","学而不厌","2026-01-01","能力与学习;选择与自由;责任与后果;信用与信任;爱与回应;照料与家庭;财富与市场;权力与异议;技术与工程;心理与主体","02;03;04;05;06;07;08;10;12;13;14;16;17;18;32;33"
"392","49645877-6fa7-54b4-8c6f-eb9e92f28934","摘星","2025-12-31","能力与学习;责任与后果;成本与总账;信用与信任;照料与家庭;劳动与组织;文明与历史;民族与身份;人工智能与机器;心理与主体;性别与身体","02;03;04;05;06;08;10;11;12;13;14;15;16;17;18;27;28;29;31;32;33"
"393","16529dd4-306e-5ef8-a18e-184873131eea","失心","2025-12-31","定义与达意;能力与学习;选择与自由;责任与后果;技术与工程;文明与历史","02;03;07;08;09;10;11;12;13;15;16;17;18;31;32;33"
"394","927f2278-77a9-5b01-9aec-f8055c47abc2","罪在朕躬","2025-12-30","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;照料与家庭;权力与异议;心理与主体;宗教与自然法","02;03;04;05;06;07;08;09;10;11;12;13;14;16;17;18"
"395","4122358e-2de9-5de9-8280-7d4bc40ae470","覆辙","2025-12-30","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;爱与回应;照料与家庭;技术与工程;心理与主体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18;32;33"
"396","0de9aff5-cbfd-5caa-88a7-cad96d9ffede","胸怀利器","2025-12-30","事实与证据;能力与学习;技术与工程;文明与历史;民族与身份","08;09;11;12;13;15;17;18;27;31;32;33"
"397","17352d7b-3633-5b54-8c59-27fbbf41d2d4","无为之解","2025-12-29","选择与自由;成本与总账;爱与回应;照料与家庭;心理与主体","02;03;04;05;07;08;10;14;16;17;18"
"398","a77498cb-eceb-5736-bc39-6201ba8341e8","坦克指南","2025-12-28","爱与回应;心理与主体","04;05;08;14;16;17;18"
"399","ef6313cd-6259-563e-8d95-fa53ebde2300","头七之后","2025-12-28","事实与证据;定义与达意;能力与学习;选择与自由;成本与总账;财富与市场;技术与工程;文明与历史","02;03;07;08;09;10;11;13;15;16;17;18;31;32;33"
"400","ceba28a7-8358-5eb6-ab0d-b78675a6c363","生生喜","2025-12-28","定义与达意;爱与回应;边界与许可;法律与秩序;心理与主体;性别与身体","04;05;07;08;09;12;14;16;17;18"
"401","9e3c9989-406c-5fe6-9d6c-8e3de1d33ccf","点滴意义","2025-12-28","事实与证据;定义与达意;能力与学习;选择与自由;成本与总账;信用与信任;劳动与组织","02;03;06;07;08;09;10;12;13;16;17;18"
"402","e6f6addf-7426-579c-bf87-efe17b7585ef","亲自呼吸","2025-12-27","事实与证据;定义与达意;能力与学习;责任与后果;照料与家庭;劳动与组织;财富与市场;心理与主体","02;03;04;05;06;08;09;10;12;13;14;16;17;18"
"403","6e74b67a-1a6c-568f-bb2f-8e622935ad09","小刀会","2025-12-26","事实与证据;定义与达意;成本与总账;爱与回应;边界与许可;照料与家庭;权力与异议;宗教与自然法","03;04;05;07;08;09;10;11;12;14;16;17;18"
"404","9a71649d-a077-5450-869a-4d38f4969f71","其怪自败","2025-12-26","事实与证据;能力与学习;信用与信任;爱与回应;边界与许可;法律与秩序;权力与异议","03;04;05;06;07;08;09;12;13;14;16;17;18"
"405","573f8956-6421-5814-9fc2-2e3a7b44994c","沽名","2025-12-25","能力与学习;选择与自由;信用与信任;爱与回应;边界与许可;劳动与组织;财富与市场","02;03;04;05;06;07;08;10;12;13;14;16;18"
"406","714155ed-3e9b-5722-b3f1-9715741ed39a","咽","2025-12-25","事实与证据;选择与自由;责任与后果;成本与总账;信用与信任;心理与主体","02;03;06;07;08;09;10;12;14;16;17;18"
"407","4b2e88a4-9a83-5331-9cb4-eae2db2e95a2","如意结","2025-12-24","能力与学习;责任与后果;成本与总账;爱与回应;边界与许可;照料与家庭;劳动与组织;心理与主体","02;03;04;05;06;08;10;12;13;14;16;17;18"
"408","fd7442c2-7fa7-5d09-8e8f-d61dd37ba644","菜鸟司机","2025-12-23","能力与学习;选择与自由;成本与总账;边界与许可;权力与异议;技术与工程;心理与主体;性别与身体","02;03;05;07;08;10;12;13;14;16;17;18;32;33"
"409","8abe0ad2-d8a4-59f5-8f83-e71bcf82ff47","ai助我","2025-12-23","事实与证据;能力与学习;选择与自由;责任与后果;劳动与组织;技术与工程;文明与历史;人工智能与机器","02;03;06;07;08;09;10;11;12;13;15;16;17;18;28;29;31;32;33"
"410","31abb5c5-8f23-5551-a908-9532d1c74b31","夜宴","2025-12-22","定义与达意;成本与总账;爱与回应;劳动与组织;财富与市场;技术与工程;文明与历史","03;04;05;06;09;10;11;13;14;15;16;17;18;31;32;33"
"411","9fc0c7e8-ed60-5724-8dd6-a7c546e92579","反广告","2025-12-22","定义与达意;责任与后果;成本与总账;财富与市场;心理与主体;性别与身体","02;03;05;08;09;10;12;13;14;16;17;18"
"412","98293f80-f42c-50e0-9e9c-95ab46620265","永动自激","2025-12-22","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;爱与回应;净输出与不掠夺;劳动与组织;财富与市场;权力与异议;生态与自然","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18;25;32"
"413","c4444bbf-fd88-5594-a2c6-24574da120f9","无责收入","2025-12-21","事实与证据;责任与后果;成本与总账;劳动与组织;法律与秩序;权力与异议;宗教与自然法","02;03;06;07;08;09;10;11;12;13;17;18"
"414","ed874502-41b0-5f9e-8774-6246ee87e3a4","绝对领域","2025-12-21","事实与证据;定义与达意;选择与自由;成本与总账;边界与许可;劳动与组织;财富与市场;文明与历史;心理与主体","02;03;05;06;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"415","79ac8c65-83e6-5c0b-9f7b-8550daa0f6c6","一根吹管","2025-12-20","定义与达意;责任与后果;成本与总账;信用与信任;劳动与组织;权力与异议;技术与工程;生态与自然","02;03;06;07;09;10;12;13;17;18;25;32;33"
"416","2d1a503e-192c-5e96-a03b-54dc04102d9d","价值的本质","2025-12-20","能力与学习;成本与总账;照料与家庭;劳动与组织;财富与市场;法律与秩序;技术与工程;生态与自然;性别与身体","03;04;05;06;07;08;10;12;13;14;16;17;18;25;32;33"
"417","c64298ac-8dc3-553a-822d-567349db4ec1","何人居之","2025-12-19","定义与达意;能力与学习;责任与后果;成本与总账;信用与信任;净输出与不掠夺;劳动与组织;法律与秩序;权力与异议","02;03;05;06;07;08;09;10;12;13;16;17;18"
"418","cdf94c66-2ece-5196-81f9-910a1f1ed0b4","流星锤","2025-12-18","能力与学习;责任与后果;成本与总账;信用与信任;爱与回应;劳动与组织;法律与秩序;权力与异议;技术与工程","02;03;04;05;06;07;08;10;12;13;14;16;17;18;32;33"
"419","464b3a2e-6d5d-588d-a87d-38286aab930a","你干我敢","2025-12-18","能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;边界与许可;法律与秩序;权力与异议","02;03;05;06;07;08;10;12;13;16;18"
"420","bf193bd7-4f2a-5cd2-8208-da6729d44ba2","生于斯","2025-12-17","定义与达意;选择与自由;责任与后果;成本与总账;照料与家庭;法律与秩序;文明与历史;心理与主体;性别与身体","02;03;04;05;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"421","18ef77f0-2635-563f-b045-3d245fb44abd","声感水雷","2025-12-17","事实与证据;成本与总账","03;08;09;10;17;18"
"422","09477164-b4a1-599c-8236-c54cd8b6790e","穷而弥坚","2025-12-16","能力与学习;选择与自由;责任与后果;成本与总账;爱与回应;照料与家庭;法律与秩序;权力与异议;心理与主体;性别与身体","02;03;04;05;07;08;10;12;13;14;16;17;18"
"423","d77f4f0b-e8b3-564f-bd25-81483db09db8","软鼓","2025-12-16","能力与学习;选择与自由;财富与市场","02;03;07;08;10;13;16;18"
"424","9e3f56fe-264b-5641-bb4c-ed292f3c76ed","正望","2025-12-15","能力与学习;选择与自由;责任与后果;成本与总账;爱与回应;照料与家庭;技术与工程;心理与主体","02;03;04;05;07;08;10;12;13;14;16;17;18;32;33"
"425","fadb7c15-87b8-5e43-a5d5-14b032544ec0","拍子","2025-12-14","定义与达意;能力与学习;选择与自由;成本与总账;边界与许可;文明与历史","02;03;05;07;08;09;10;11;12;13;15;16;17;18;31;32;33"
"426","5d6eaca1-bb02-5584-807f-5a3ae3e28873","天降好果","2025-12-13","能力与学习;责任与后果;心理与主体","02;03;08;10;12;13;14;17;18"
"427","1e756977-006c-5d63-9c2a-0d4d66ea4ab1","雁雀之志","2025-12-13","事实与证据;能力与学习;责任与后果;成本与总账;文明与历史;生态与自然","02;03;08;09;10;11;12;13;15;17;18;25;31;32;33"
"428","c7b53745-e208-59db-8a95-e5637a648784","伏低","2025-12-13","选择与自由;责任与后果;成本与总账;信用与信任;净输出与不掠夺;权力与异议;技术与工程","02;03;05;06;07;10;12;13;16;17;18;32;33"
"429","ac3dfd27-51bc-5478-989a-a43209eb03e0","不远游","2025-12-12","定义与达意;责任与后果;爱与回应;照料与家庭;法律与秩序","02;03;04;05;07;09;10;12;14;16;17;18"
"430","afb6e120-80dd-5873-b3cf-7bea902bce9f","无尽师","2025-12-12","能力与学习;选择与自由;爱与回应;劳动与组织;法律与秩序;技术与工程;文明与历史;心理与主体","02;04;05;06;07;08;10;11;12;13;14;15;16;17;18;31;32;33"
"431","a3140339-ceb3-5d7f-a95f-5c04b36aa900","小铜钿","2025-12-11","能力与学习;选择与自由;责任与后果;成本与总账;财富与市场;法律与秩序;技术与工程;文明与历史;性别与身体","02;03;05;07;08;10;11;12;13;14;15;16;17;18;31;32;33"
"432","7b13956e-4112-50d0-bd0f-a4950675bcbe","骨龄精怪","2025-12-11","能力与学习;责任与后果;成本与总账;信用与信任;财富与市场;文明与历史;性别与身体","02;03;05;06;08;10;11;12;13;14;15;16;18;31;32;33"
"433","87fcbfd6-e4e9-5877-949d-414207d3df4c","义字当头","2025-12-11","定义与达意;选择与自由;成本与总账;权力与异议;心理与主体;宗教与自然法","02;03;07;08;09;10;11;12;14;16;17;18"
"434","9a72db20-919b-5a27-839d-2a80125dc09b","赛道","2025-12-10","定义与达意;能力与学习;选择与自由;责任与后果;爱与回应;净输出与不掠夺;财富与市场;技术与工程;宗教与自然法","02;03;04;05;07;08;09;10;11;12;13;14;16;17;18;32;33"
"435","0fb162a0-10e8-5c74-836e-77b05d58f59b","小作业","2025-12-10","定义与达意;能力与学习;责任与后果;信用与信任;爱与回应;边界与许可;文明与历史;心理与主体;性别与身体","02;03;04;05;06;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"436","68703536-d22e-55ef-96b2-84f8baf4964c","低于0","2025-12-10","成本与总账;财富与市场;心理与主体;性别与身体","03;05;08;10;13;14;16;17;18"
"437","b581c277-1375-5ed3-b154-952b071c48b7","在","2025-12-10","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;边界与许可;照料与家庭;法律与秩序;心理与主体","02;03;04;05;07;08;09;10;12;13;14;16;17;18"
"438","78f5b862-b74f-5290-9f25-0106f1807a11","如意金","2025-12-10","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;技术与工程;文明与历史","02;03;07;08;09;10;11;12;13;15;16;17;18;31;32;33"
"439","d6d1bf07-3bcb-5d6a-9508-a830474a3a45","圣变态","2025-12-09","定义与达意;能力与学习;责任与后果;心理与主体","02;03;08;09;10;12;13;14;17;18"
"440","04f8e463-559e-5537-be86-6720dcf938b0","石头底","2025-12-08","定义与达意;能力与学习;成本与总账;劳动与组织;心理与主体","03;06;08;09;10;13;14;17;18"
"441","a98b7d2f-bd96-5451-8eb5-2688c2685162","有事者","2025-12-08","事实与证据;能力与学习;选择与自由;成本与总账;爱与回应;净输出与不掠夺;边界与许可;照料与家庭;劳动与组织;心理与主体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"442","4b12e80e-d000-5441-935b-5a4b8c4b4cbe","still","2025-12-08","事实与证据;能力与学习;责任与后果;信用与信任;爱与回应;权力与异议;性别与身体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"443","a770eac4-ef1f-5fc6-b722-83335a45e534","秋后事","2025-12-07","成本与总账;劳动与组织;法律与秩序;生态与自然;心理与主体;性别与身体;宗教与自然法","03;05;06;07;08;10;11;12;13;14;16;17;18;25;32"
"444","46e3baa7-897f-594a-9fcc-d3cdad67022d","S","2025-12-07","能力与学习;选择与自由;责任与后果;成本与总账;边界与许可;劳动与组织;心理与主体","02;03;05;06;07;08;10;12;13;14;16;17;18"
"445","b08151b4-9d77-59db-af2b-9969a54ea75c","先迈左脚","2025-12-06","定义与达意;能力与学习;选择与自由;信用与信任;爱与回应;照料与家庭;劳动与组织;财富与市场;技术与工程;心理与主体;性别与身体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18;32;33"
"446","b8479c5b-6d3e-57d1-9afc-45c5076b31e8","远方的超市","2025-12-06","选择与自由;信用与信任;照料与家庭;劳动与组织;财富与市场;文明与历史;生态与自然","02;03;04;05;06;07;10;11;12;13;14;15;16;18;25;31;32;33"
"447","6f94a0b7-f160-5751-bf0e-a04e988b30c9","有戏","2025-12-05","能力与学习;成本与总账;照料与家庭;文明与历史;生态与自然;宗教与自然法","03;04;05;07;08;10;11;13;14;15;16;18;25;31;32;33"
"448","57d4a115-7d26-597e-8fcc-df08c4d41a1f","车速过快","2025-12-04","能力与学习;责任与后果;成本与总账;劳动与组织;权力与异议;技术与工程;心理与主体","02;03;06;07;08;10;12;13;14;17;18;32;33"
"449","b78d3a9c-40a7-567a-bb6b-cdd4d0fbb982","形外之神","2025-12-04","定义与达意;责任与后果;照料与家庭;法律与秩序;权力与异议;心理与主体","02;03;04;05;07;08;09;10;12;14;16;17;18"
"450","e1ed4d96-15dc-5b5a-94f3-9673795ecf09","钝","2025-12-03","定义与达意;能力与学习;选择与自由;信用与信任;劳动与组织;技术与工程","02;03;06;07;08;09;10;12;13;16;17;18;32;33"
"451","c22fc41a-46d5-5454-83fc-dbdf85f47b37","既要又要","2025-12-02","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;边界与许可;照料与家庭;劳动与组织;财富与市场;生态与自然","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18;25;32"
"452","f23951f8-c485-54d0-af10-88bb72107bc3","藏锋","2025-12-02","定义与达意;能力与学习;责任与后果;成本与总账;信用与信任;劳动与组织;法律与秩序","02;03;06;07;08;09;10;12;13;17;18"
"453","ccef2a70-9238-5877-9a1c-f1a13067e28b","鬼杀","2025-12-02","定义与达意;能力与学习;责任与后果;成本与总账;边界与许可;照料与家庭;心理与主体","02;03;04;05;08;09;10;12;13;14;16;17;18"
